lad19cd,E06000001,E06000002,E06000003,E06000004,E06000005,E06000006,E06000007,E06000008,E06000009,E06000010,E06000011,E06000012,E06000013,E06000014,E06000015,E06000016,E06000017,E06000018,E06000019,E06000020,E06000021,E06000022,E06000023,E06000024,E06000025,E06000026,E06000027,E06000030,E06000031,E06000032,E06000033,E06000034,E06000035,E06000036,E06000037,E06000038,E06000039,E06000040,E06000041,E06000042,E06000043,E06000044,E06000045,E06000046,E06000047,E06000049,E06000050,E06000051,"E06000052,E06000053",E06000054,E06000055,E06000056,E06000057,E06000058,E07000143,E07000144,E07000145,E07000146,E07000147,E07000148,E07000149,E07000150,E07000151,E07000152,E07000153,E07000154,E07000155,E07000156,E07000163,E07000164,E07000165,E07000166,E07000167,E07000168,E07000169,E07000170,E07000171,E07000172,E07000173,E07000174,E07000175,E07000176,E07000177,E07000178,E07000179,E07000180,E07000181,E07000187,E07000188,E07000189,E07000192,E07000193,E07000194,E07000195,E07000196,E07000197,E07000198,E07000199,E07000200,E07000202,E07000203,E07000207,E07000208,E07000209,E07000210,E07000211,E07000212,E07000213,E07000214,E07000215,E07000216,E07000217,E07000218,E07000219,E07000220,E07000221,E07000222,E07000223,E07000224,E07000225,E07000226,E07000227,E07000228,E07000229,E07000234,E07000235,E07000236,E07000237,E07000238,E07000239,E07000240,E07000241,E07000242,E07000243,E07000244,E07000245,E07000246,E08000001,E08000002,E08000003,E08000004,E08000005,E08000006,E08000007,E08000008,E08000009,E08000010,E08000011,E08000012,E08000013,E08000014,E08000015,E08000016,E08000017,E08000018,E08000019,E08000021,E08000022,E08000023,E08000024,E08000025,E08000026,E08000027,E08000028,E06000059,E07000004,E07000005,E07000006,E07000007,E07000008,E07000009,E07000010,E07000011,E07000012,E07000026,E07000027,E07000028,E07000029,E07000030,E07000031,E07000032,E07000033,E07000034,E07000035,E07000036,E07000037,E07000038,E07000039,E07000040,E07000041,E07000042,E07000043,E07000044,E07000045,E07000046,E07000047,E07000061,E07000062,E07000063,E07000064,E07000065,E07000066,E07000067,E07000068,E07000069,E07000070,E07000071,E07000072,E07000073,E07000074,E07000075,E07000076,E07000077,E07000078,E07000079,E07000080,E07000081,E07000082,E07000083,E08000029,E08000030,E08000031,E08000032,E08000033,E08000034,E08000035,E08000036,E08000037,"E09000001,E09000033",E09000002,E09000003,E09000004,E09000005,E09000006,E09000007,E09000008,E09000009,E09000010,E09000011,E09000012,E09000013,E09000014,E09000015,E09000016,E09000017,E09000018,E09000019,E09000020,E09000021,E09000022,E09000023,E09000024,E09000025,E09000026,E09000027,E09000028,E09000029,E09000030,E09000031,E09000032,E07000084,E07000085,E07000086,E07000087,E07000088,E07000089,E07000090,E07000091,E07000092,E07000093,E07000094,E07000095,E07000096,E07000098,E07000099,E07000102,E07000103,E07000105,E07000106,E07000107,E07000108,E07000109,E07000110,E07000111,E07000112,E07000113,E07000114,E07000115,E07000116,E07000117,E07000118,E07000119,E07000120,E07000121,E07000122,E07000123,E07000124,E07000125,E07000126,E07000127,E07000128,E07000129,E07000130,E07000131,E07000132,E07000133,E07000134,E07000135,E07000136,E07000137,E07000138,E07000139,E07000140,E07000141,E07000142
E07000089,0,0,0,0,0,2,4,2,0,0,5,1,2,0,1,2,0,3,2,5,0,5,11,1,15,10,1,32,6,12,1,2,37,1959,465,756,273,458,1235,18,3,70,100,1,0,5,0,6,2,86,2,7,6,19,3,1,0,0,0,0,0,0,1,2,4,3,18,4,1,1,2,0,3,0,0,0,0,2,0,1,0,2,23,17,67,47,15,1,0,7,0,1,3,0,1,4,1,0,1,3,1,210,27,1294,131,77,463,295,2972,11,1149,496,0,3,0,1,13,1,4,39,74,25,12,1,1,0,1,1,2,0,10,16,3,11,1,5,2,0,0,10,6,0,5,2,3,2,5,0,0,1,0,0,0,1,0,3,0,3,0,1,11,4,3,2,11,8,26,46,96,6,0,1,1,4,0,0,2,0,0,1,0,1,1,0,0,0,0,0,5,0,0,1,2,1,0,2,2,1,1,3,4,8,0,6,1,1,5,3,6,0,0,0,2,3,9,3,3,5,7,7,1,2,4,2,5,11,1,0,1373,4,14,2,27,9,230,29,104,5,14,27,112,4,12,3,662,475,110,47,100,127,6,60,14,3,152,199,26,247,7,59,2457,520,84,49,7,11051,32,30,4675,101,282,5,25,16,3,19,12,2,1,10,0,2,3,6,8,0,0,11,4,0,0,3,0,0,0,3,1,0,0,1,0,4,3,1,0,1,8,0,0,2,2,4,4,1,0
E07000090,0,0,0,0,2,0,3,3,0,0,4,0,2,2,2,7,0,1,1,3,0,9,8,5,22,20,0,15,5,5,0,1,10,44,52,21,31,21,25,7,39,10915,627,35,0,1,3,7,12,79,1,9,8,64,0,0,0,6,0,0,0,0,0,2,1,4,2,1,1,0,1,5,0,1,0,0,0,1,2,0,0,1,7,7,5,12,5,11,0,12,1,0,1,0,0,0,0,1,0,1,6,25,5,148,23,23,23,28,56,7,187,78,0,0,2,5,2,14,245,3100,93,61,14,81,2,0,1,4,0,0,6,6,7,3,2,3,5,0,1,8,0,0,3,3,0,1,3,1,6,1,0,1,1,0,5,2,1,2,0,1,7,3,0,2,53,3,2,16,25,4,2,0,0,7,0,3,6,1,0,0,0,2,3,0,1,0,0,0,11,2,7,1,9,0,0,0,1,1,20,2,3,2,2,3,0,1,2,3,1,2,2,0,5,2,0,1,2,4,3,9,4,5,15,2,0,10,3,0,253,2,4,2,10,7,40,19,13,3,7,7,22,1,7,2,62,38,32,14,28,38,12,31,10,0,16,65,20,28,6,19,206,2961,691,1944,525,103,18735,149,144,174,1775,1,2,5,1,16,6,2,3,6,2,1,2,1,2,2,0,3,2,1,0,1,0,0,0,2,0,1,0,1,0,4,0,0,0,0,2,0,3,0,0,1,4,0,0
E07000091,0,1,0,0,2,1,5,0,1,5,2,1,8,0,2,4,0,5,6,3,2,9,31,7,28,14,3,16,2,10,1,4,7,58,102,76,37,43,51,13,16,455,9114,53,0,10,6,7,13,1628,5,9,3,5300,2,2,3,7,0,2,0,3,1,1,1,10,11,1,1,2,2,11,0,1,0,0,1,2,0,0,1,0,15,20,13,24,8,13,0,37,1,2,1,0,0,2,0,0,2,0,6,17,2,51,25,10,19,24,36,3,21,31,2,2,4,8,9,2,11,54,36,9,11,11,4,1,1,0,0,2,7,7,3,3,10,5,7,0,0,14,1,0,4,3,0,4,3,1,0,2,0,2,1,3,0,2,2,2,2,4,34,12,8,1,1929,6,1,9,19,3,2,0,2,1,0,0,7,1,1,8,2,0,4,2,0,0,1,0,17,6,8,6,3,2,1,0,3,2,5,0,2,2,1,2,0,6,5,2,3,1,1,2,3,9,8,2,2,6,5,5,8,5,9,4,6,14,3,13,450,2,15,4,19,5,81,16,25,9,10,12,47,5,10,6,76,60,59,45,14,43,4,6,4,4,24,59,7,79,7,25,290,85,2723,586,84,89,111,34509,69,2463,1735,6,7,7,2,7,10,0,3,2,26,0,9,1,41,2,1,5,3,0,0,0,0,0,0,3,1,1,0,1,0,8,4,5,2,0,3,0,0,0,1,6,0,6,0
E07000092,0,1,0,1,3,1,2,1,1,2,5,0,3,1,0,7,2,3,4,5,2,5,7,2,14,6,0,18,5,13,5,6,66,1158,207,357,245,304,500,20,4,52,67,1,3,3,3,9,9,134,0,7,0,17,3,1,1,0,4,1,0,0,0,0,1,4,0,5,0,0,0,7,0,0,1,0,0,0,0,0,0,0,37,16,30,27,10,0,0,6,2,1,1,1,0,7,0,1,0,1,2,271,37,3579,131,80,462,212,4693,19,2703,1013,2,0,1,12,6,3,4,44,55,28,11,2,3,0,1,5,1,2,4,17,1,3,4,3,7,0,1,7,0,2,19,0,0,1,4,1,5,5,0,1,0,1,1,1,0,2,0,0,15,4,2,1,23,4,13,44,55,4,0,0,5,4,0,1,1,0,1,0,1,0,0,0,2,0,0,0,1,1,1,3,1,1,1,0,3,0,2,1,3,10,3,4,2,2,12,1,5,1,3,0,5,0,6,2,2,2,3,3,3,2,2,2,4,6,1,0,857,2,12,1,33,26,170,43,65,16,18,21,88,7,23,5,499,416,102,48,121,100,15,56,15,5,133,158,36,135,8,81,931,636,90,40,3,3238,32,46,16367,69,257,6,15,10,2,16,18,0,1,7,0,0,7,13,15,0,4,14,5,0,2,2,0,1,0,0,1,2,0,1,0,0,0,1,1,0,9,0,0,0,0,2,3,0,0
E07000093,0,2,1,0,1,3,2,0,0,0,1,0,2,2,0,1,0,4,2,2,1,27,46,7,94,9,2,84,1,10,1,2,5,91,764,145,53,56,131,8,4,348,4827,24,1,8,3,9,4,2539,2,7,1,243,0,0,1,2,0,2,0,0,1,2,0,3,5,3,0,0,3,7,0,1,1,2,2,3,1,0,0,0,24,36,16,98,20,8,0,41,1,0,5,2,0,0,0,0,1,0,9,23,3,60,11,18,57,26,101,6,55,39,3,0,0,1,2,3,8,49,27,9,9,7,2,1,1,1,2,0,6,15,0,1,2,2,7,3,2,6,3,2,8,0,0,2,1,0,3,2,0,0,0,2,1,4,3,0,0,0,16,4,3,2,132,7,5,7,24,4,3,0,4,2,1,0,3,1,0,2,1,0,1,1,1,0,0,0,10,5,3,2,1,2,3,0,0,1,2,2,2,3,2,1,0,6,3,2,3,0,0,1,1,3,5,3,3,12,10,4,1,3,7,0,2,6,1,5,692,2,4,5,4,3,115,15,18,1,8,19,48,4,6,2,84,90,46,23,17,42,9,25,11,1,18,91,15,115,3,31,2359,144,3253,416,53,255,88,1504,215,23013,4021,7,10,5,0,5,2,5,2,8,1,0,3,2,0,0,0,5,1,0,0,1,0,0,0,1,0,1,1,1,1,0,2,2,2,0,2,0,0,0,0,0,0,0,0
E07000094,1,1,0,2,3,0,1,0,0,2,1,1,2,2,2,2,1,5,14,1,0,15,22,3,20,29,1,40,4,11,3,0,9,132,349,151,37,73,133,16,11,2098,2923,42,1,5,3,3,12,350,6,4,1,222,6,0,0,1,0,3,2,1,3,1,1,6,6,4,2,0,4,2,0,0,1,1,0,1,0,0,1,2,17,48,28,73,6,4,1,16,0,2,5,0,2,1,1,0,1,2,3,41,10,175,24,35,59,26,134,7,144,68,3,1,2,8,10,8,33,310,29,17,5,17,1,0,0,2,2,4,8,5,1,5,4,4,9,1,0,9,1,1,1,2,0,0,1,1,3,0,0,1,0,0,1,1,3,0,1,0,14,1,0,1,81,10,6,15,32,8,1,1,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,3,12,3,6,4,8,2,1,0,1,1,4,1,3,2,3,0,1,7,5,4,2,2,0,7,2,1,3,0,1,3,3,0,3,3,3,1,2,5,1,2,1214,3,14,6,17,4,204,20,20,3,14,34,74,4,1,2,115,107,99,46,18,89,5,16,9,0,41,158,8,191,6,39,1616,1136,3034,1909,353,349,1237,551,351,1556,20961,4,13,4,3,21,6,4,1,5,1,0,2,4,6,1,1,8,4,0,0,1,0,2,0,3,0,0,0,1,0,1,3,0,3,0,4,0,0,1,2,1,1,2,0
E07000095,0,34,0,0,0,3,1,0,0,3,3,1,0,1,0,2,1,3,2,0,1,1,3,2,7,2,2,3,6,59,19,58,9,23,7,15,28,7,11,43,2,3,1,1,0,2,3,2,4,10,23,27,0,3,0,0,1,4,0,8,3,1,1,0,0,15,4,0,0,0,3,0,0,1,1,1,0,2,0,1,1,2,5,4,7,2,2,0,0,1,0,0,1,2,0,3,1,1,4,3,3,6,1,2,8,7,11,14,10,2,6,5,0,4,3,2,3,1,2,2,18,9,5,0,0,0,1,1,0,2,328,1526,3553,304,2,19,1,2,0,3,0,2,1,1,2,7,0,0,1,0,0,0,3,0,1,5,2,1,0,0,12,9,1,2,5,18,20,17,35,32,2,1,12,53,0,0,0,1,0,0,7,1,3,1,1,1,0,1,0,0,0,0,1,1,0,0,3,2,0,0,3,65,30,59,3,60,18,1576,1003,9,7,4,188,1,0,0,3,1,2,3,9,1,3,5,5,1,0,0,2837,100,786,19,141,21,786,17,85,5002,54,405,124,942,70,100,76,69,728,149,8,122,24,21,187,165,16,289,9,639,399,46,10,4,1,2,0,2,4,3,3,2,2,11623,111,675,177,75,116,1,2,22,0,6,5,19,1,3,2,6,1,0,0,0,0,1,1,2,0,0,3,0,0,1,0,0,1,0,1,0,0,2,1,1,2,0,0
E07000096,0,0,1,1,2,0,5,0,1,2,1,4,4,3,8,5,1,3,3,6,0,8,14,3,10,3,1,15,17,1027,7,18,12,63,29,55,246,141,59,577,3,3,4,3,1,8,2,4,7,15,82,791,2,14,3,3,1,4,4,4,1,5,11,9,8,70,13,5,0,1,8,2,1,0,1,4,0,2,0,2,0,3,60,39,104,17,8,5,2,0,1,3,1,1,2,2,1,3,4,0,3,26,11,22,25,19,89,119,34,3,5,30,5,4,5,6,10,0,1,2,14,2,5,0,4,2,1,3,1,0,3420,1371,196,286,2,13,3,1,0,13,0,2,4,5,3,6,1,1,3,0,1,1,1,6,5,2,7,2,1,1,31,11,2,5,4,1634,1285,274,453,19,5,0,21,24,1,0,5,0,0,13,2,5,3,0,1,1,0,0,2,2,0,1,2,4,0,0,3,3,3,0,2,25,5,30,1,25,3,49,67,1,3,2,16,8,6,1,1,4,3,12,7,4,5,4,6,21,1,0,3175,13,649,10,533,13,1261,21,314,208,34,115,271,92,548,31,782,235,490,183,20,143,19,32,42,30,51,295,12,442,45,55,33,5,5,3,3,13,1,5,20,5,4,128,27003,1048,278,2102,3278,3,3,20,0,1,4,7,1,5,1,3,2,0,0,0,0,1,0,1,0,0,0,3,0,8,5,6,2,0,4,2,0,2,2,0,0,2,0
E07000098,1,1,0,1,0,1,7,0,1,2,1,1,1,4,4,5,0,3,5,1,0,10,7,0,5,5,0,7,12,253,12,19,6,25,11,30,63,26,40,101,5,3,3,0,2,3,0,8,4,22,33,136,0,4,2,0,0,3,0,4,1,0,3,3,3,36,2,5,0,0,1,0,0,0,0,0,3,2,0,2,0,0,6,13,13,4,4,0,0,5,1,1,0,0,1,1,1,0,2,7,1,22,2,10,14,14,47,40,11,1,7,10,3,1,2,1,6,1,0,1,16,2,4,0,0,0,4,0,0,0,1698,1636,293,244,1,5,0,1,6,10,1,0,1,4,0,0,0,0,3,1,0,0,0,2,0,2,6,1,0,2,20,7,1,0,5,61,80,91,66,21,3,0,10,18,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,4,1,0,1,0,1,2,1,30,4,34,1,16,2,94,73,2,3,4,20,9,2,4,1,0,2,3,6,5,7,2,0,6,4,0,3784,23,4206,15,1128,11,1671,21,364,1009,40,222,285,355,1561,39,501,157,759,230,26,189,27,45,84,55,50,336,12,590,93,71,12,1,7,4,0,6,2,0,9,1,2,254,565,10378,112,849,2466,2,0,18,3,4,2,6,0,0,1,7,4,0,0,2,0,1,0,2,0,0,1,0,2,9,1,1,1,0,2,0,0,2,1,3,0,0,1
E07000099,1,1,0,4,3,0,4,0,0,2,1,1,2,0,5,10,4,4,3,10,2,11,5,1,7,5,1,5,62,1721,3,12,14,26,12,14,37,23,21,292,4,8,2,1,18,2,5,2,3,6,500,1792,2,4,9,1,3,9,0,8,3,5,6,9,8,52,8,16,1,1,1,1,0,2,0,0,1,3,0,3,0,0,22,8,11,13,2,0,0,3,2,1,2,3,5,1,0,3,5,6,7,12,1,7,14,7,21,16,6,3,3,13,2,3,8,2,11,0,1,1,15,5,2,1,1,0,2,2,0,0,1287,3943,1543,6362,3,74,0,2,1,11,1,0,2,7,1,4,0,0,9,1,0,2,31,10,28,14,2,2,0,3,20,14,2,4,6,44,27,22,43,1345,42,5,312,2100,0,0,1,1,0,0,0,0,2,2,2,0,0,1,1,4,0,0,0,4,0,0,2,0,1,1,1,20,29,20,0,30,22,142,355,2,4,4,195,2,3,1,6,6,3,11,0,3,9,1,6,20,5,4,2814,19,448,10,127,16,1000,15,87,343,20,150,134,138,84,33,152,67,554,119,15,153,23,12,58,24,25,274,7,473,54,41,17,3,0,4,1,10,2,0,16,3,6,442,454,499,19932,118,207,1,1,17,2,0,6,5,1,3,0,5,1,1,1,0,0,1,0,1,0,0,0,0,0,4,4,4,4,3,3,0,1,2,0,1,0,4,1
E07000102,0,0,0,0,3,0,4,0,1,1,4,0,3,1,2,7,1,2,1,2,4,4,9,1,6,6,2,5,7,250,1,12,4,51,16,57,241,126,44,117,5,8,8,0,1,3,1,6,2,43,22,122,2,10,2,1,2,2,0,1,1,0,4,8,3,45,7,6,2,1,3,0,2,0,1,4,1,0,1,1,0,1,16,22,25,2,5,1,2,3,2,2,1,0,2,0,0,0,2,2,0,39,3,24,17,12,66,74,31,2,4,29,1,3,2,5,7,0,0,5,23,3,2,2,0,1,1,6,0,0,978,525,104,88,0,1,4,3,0,3,0,0,5,3,0,3,2,0,0,1,2,0,2,2,2,1,3,0,0,5,17,13,0,4,7,112,580,418,248,8,1,0,9,20,2,0,1,0,1,1,0,0,0,2,3,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,4,26,8,12,1,10,5,29,24,1,1,0,8,1,1,0,0,0,2,4,3,4,4,1,7,5,2,0,3014,17,677,5,1024,10,975,11,552,133,15,105,307,73,1801,15,2352,287,384,206,30,133,10,37,57,22,51,296,5,405,42,53,23,2,1,5,0,17,0,3,27,3,4,85,1497,1325,61,7297,5747,0,0,20,0,2,6,8,2,0,4,2,3,0,0,2,0,0,0,3,0,0,1,1,1,1,1,2,2,0,4,0,1,0,3,2,1,0,1
E07000103,0,0,0,2,0,1,5,2,0,0,0,0,1,0,5,4,0,4,3,2,1,6,5,0,5,1,0,4,12,329,4,25,9,45,11,62,210,69,30,177,5,2,3,0,1,2,5,10,2,11,28,126,2,14,0,1,0,2,3,1,2,0,26,3,0,60,2,2,0,0,0,2,0,0,0,3,0,1,0,0,0,1,10,21,17,12,7,0,4,0,2,2,1,2,1,1,2,1,1,1,1,21,5,15,10,14,53,51,12,4,2,13,1,2,5,0,5,0,1,4,26,2,2,2,0,0,2,3,2,0,1539,804,124,280,2,4,0,1,0,6,0,0,8,2,1,4,4,1,1,2,0,0,0,3,1,11,4,0,1,0,23,12,3,3,6,91,270,178,157,10,3,0,12,16,0,0,1,0,0,0,1,1,0,0,1,1,0,0,2,1,0,0,4,0,0,1,1,0,0,0,1,22,0,14,3,9,5,46,27,0,1,3,8,1,0,0,0,1,2,3,5,3,4,0,4,9,3,0,2593,12,832,11,1103,20,1165,37,447,232,37,128,317,117,1416,21,1108,232,446,235,14,158,17,29,64,20,54,276,12,401,40,82,19,4,2,2,2,11,0,2,16,0,5,85,1461,2352,102,3483,14428,2,2,10,0,3,3,6,0,3,1,2,1,0,0,1,0,1,2,2,1,0,2,1,2,4,1,2,0,0,3,1,0,2,2,1,1,0,0
E07000105,1,0,0,1,0,0,5,4,0,2,0,0,1,3,6,6,0,2,2,1,1,1,2,1,5,5,0,2,4,10,4,36,681,13,5,5,13,13,8,11,13,11,5,2,0,2,1,28,3,15,3,3,5,7,1,1,1,1,0,0,1,3,2,0,2,9,1,2,0,0,2,4,0,0,0,3,1,1,0,0,0,1,1,7,1,3,1,0,1,1,1,3,1,0,2,5,0,0,0,7,0,18,9,25,23,63,12,40,3,26,3,5,0,0,2,5,11,5,3,6,86,10,22,10,1,0,2,0,0,1,8,15,3,4,4,1,3,5,0,12,0,0,3,2,2,2,0,2,1,0,0,0,2,4,1,3,2,0,1,1,15,3,3,3,9,4,4,4,12,1,1,0,3,5,0,0,2,0,1,0,0,0,1,0,0,0,0,1,4,3,0,39,8,0,0,1,16,109,11,335,71,25,9,14,4,11,2,11,15,2,1,4,7,0,1,0,0,2,2,3,1,3,2,3,0,8,2,0,1348,17,19,141,20,187,287,70,30,12,118,59,64,26,9,34,42,42,180,41,21,141,83,39,44,27,17,273,39,352,21,54,11,3,2,1,5,8,0,7,11,7,5,11,12,15,1,10,17,27231,1843,200,570,159,2882,217,2639,706,153,953,1138,2,1,1,0,1,0,4,0,0,0,4,0,2,1,2,1,0,4,0,0,0,0,3,3,0,0
E07000106,0,2,0,0,2,1,6,0,1,1,3,0,0,4,4,10,0,3,0,2,3,4,11,1,12,12,1,7,1,11,21,64,1099,13,9,10,12,15,11,15,28,11,9,5,1,6,1,13,11,15,4,6,0,9,4,0,1,3,0,11,2,1,1,1,3,6,2,1,1,0,2,7,0,1,1,3,0,1,0,0,0,1,3,14,11,8,4,1,0,3,0,2,1,0,0,1,4,0,3,6,10,15,10,22,15,122,14,13,13,24,7,25,0,0,2,3,5,3,8,7,50,9,8,12,2,0,0,2,0,0,10,12,8,13,8,7,1,2,2,11,0,0,3,3,2,3,2,0,0,0,3,0,2,4,5,5,3,3,1,0,11,4,3,3,7,8,2,1,13,7,1,2,5,8,0,2,2,1,1,2,1,1,3,0,0,1,0,0,3,5,1,9,4,0,0,0,5,9,6,21,22,37,12,30,2,25,18,11,9,13,7,6,10,0,3,0,1,3,9,3,3,1,11,5,3,13,1,0,978,26,15,170,21,152,240,65,37,25,144,50,83,26,10,35,35,31,127,57,15,91,78,37,67,19,20,225,25,224,20,43,8,16,3,9,0,3,3,5,13,0,8,10,14,18,8,14,28,1897,34548,310,2321,164,1090,111,1097,2367,2232,487,108,0,0,1,0,2,0,2,0,0,1,0,0,1,1,0,0,0,4,6,0,1,0,3,3,4,0
E07000107,0,1,0,0,0,1,9,0,1,1,2,0,3,1,0,2,0,4,0,1,0,6,9,3,8,2,1,2,4,17,18,434,811,10,5,9,10,8,15,7,10,5,0,0,2,2,0,7,4,12,2,3,3,4,2,1,0,4,1,0,1,2,1,0,1,13,7,3,0,0,0,2,0,1,0,1,1,1,3,0,2,1,2,2,3,0,3,5,1,1,0,1,1,0,2,6,1,1,2,10,0,15,15,9,24,72,36,19,12,36,5,13,0,0,0,2,4,5,1,4,75,11,19,2,0,1,0,1,0,0,10,19,16,9,4,7,1,2,0,3,0,3,4,0,0,2,3,1,3,2,0,0,1,4,2,5,7,1,0,2,10,0,2,2,2,6,4,5,13,5,1,1,2,4,0,0,1,0,0,2,4,0,1,0,0,1,0,1,3,0,0,2,0,0,0,1,4,4,3,4,12,137,10,68,18,55,8,50,25,4,10,1,8,2,1,0,1,1,2,4,9,1,5,3,1,9,1,0,3882,174,61,5065,42,1565,689,172,52,60,1797,196,118,52,20,150,38,49,431,157,28,510,764,66,250,61,27,1162,59,1187,85,176,8,7,1,4,0,5,1,8,5,3,3,26,12,14,6,18,21,68,62,13901,14,1929,370,1853,34,160,16,577,131,0,0,0,0,0,0,3,0,0,1,1,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0
E07000108,0,1,0,0,2,0,3,1,0,0,1,0,0,1,6,3,1,3,3,1,2,4,4,1,5,9,4,3,2,9,8,19,272,4,7,7,15,9,5,8,3,19,15,0,1,2,1,8,13,17,2,9,1,0,3,0,3,0,4,0,1,0,1,3,2,3,1,1,0,2,2,4,0,1,0,1,3,1,1,0,1,0,9,3,6,7,1,2,0,5,1,1,0,0,1,2,0,0,5,3,0,7,3,10,9,109,10,10,11,13,5,12,0,0,3,1,3,1,9,2,46,16,4,4,0,2,0,0,0,0,0,11,3,9,6,4,1,4,1,3,1,1,3,7,1,1,4,0,1,0,0,0,0,1,4,1,2,2,0,0,10,4,0,2,15,2,0,3,13,4,0,0,5,3,0,2,3,0,2,0,0,0,0,0,0,2,0,0,4,1,0,6,5,0,0,0,0,26,3,25,13,16,5,2,4,5,12,3,3,2,5,5,12,1,3,0,0,1,3,1,3,0,12,1,1,12,1,0,310,14,7,47,5,68,86,13,12,7,43,28,20,4,5,12,28,21,61,29,10,43,28,9,29,5,7,71,20,84,6,12,5,1,5,7,3,4,0,5,8,4,3,4,8,4,2,9,15,1379,4896,74,24003,61,551,41,4572,465,1899,181,53,0,0,3,0,0,0,1,4,0,0,1,0,0,3,0,2,0,4,1,0,1,0,1,2,1,0
E07000109,0,0,0,0,0,0,4,1,0,2,3,1,1,1,4,4,2,3,0,1,2,4,2,7,1,3,0,4,6,10,14,532,2389,13,9,8,25,18,13,10,8,7,8,0,11,1,3,3,10,13,5,12,0,5,1,1,0,1,1,2,4,0,0,1,2,6,1,0,0,2,1,1,0,1,1,1,0,1,0,0,0,1,0,1,3,3,3,0,0,1,2,7,0,2,1,11,0,1,0,3,1,15,10,14,18,41,25,10,26,30,8,10,3,2,4,1,2,1,1,21,85,5,16,5,0,0,0,1,0,0,9,24,13,10,5,6,2,0,2,5,5,1,3,1,0,4,1,1,0,2,0,1,0,3,4,1,3,1,0,0,19,2,1,5,6,6,5,4,10,11,1,0,4,5,0,0,0,0,0,1,2,0,0,1,2,0,0,3,1,2,0,3,1,1,0,0,0,5,10,7,17,97,10,63,7,29,13,30,16,7,5,2,14,0,1,0,7,1,1,6,2,5,12,7,3,16,3,4,2497,148,30,1864,34,735,521,86,51,44,831,151,108,26,15,116,91,43,298,109,22,304,362,48,185,31,22,674,43,697,58,79,15,6,5,2,3,8,2,3,4,2,3,15,7,16,4,23,17,97,97,6710,47,12990,901,1148,77,436,24,1138,292,0,0,0,0,2,4,1,0,0,0,0,0,3,1,1,0,0,4,0,0,2,0,2,0,1,2
E07000110,0,0,0,0,0,3,2,0,1,0,0,0,0,2,2,5,0,7,6,1,2,4,3,4,8,6,1,7,3,20,23,151,4165,24,13,11,30,20,11,20,16,5,2,2,1,3,7,9,6,21,8,15,5,3,1,1,1,5,0,3,0,2,2,2,5,7,3,5,0,1,2,8,0,2,1,0,1,1,0,1,1,0,3,6,7,6,2,3,1,5,0,1,2,1,1,4,0,3,11,6,3,21,13,42,58,153,28,20,18,100,9,18,5,1,7,3,8,2,2,6,199,32,66,14,2,1,3,1,3,0,20,19,7,4,7,9,1,1,2,7,2,1,4,3,1,8,1,0,1,1,0,0,2,9,0,10,11,0,0,2,13,5,7,3,13,6,1,10,23,2,2,0,4,8,0,0,3,0,1,2,1,5,0,2,0,0,0,0,0,1,0,3,3,1,0,0,14,56,15,81,120,56,12,48,7,25,8,24,11,13,5,5,14,1,3,0,2,2,2,8,9,3,17,10,3,11,3,4,2357,48,28,599,16,705,414,176,41,25,310,92,85,29,9,61,49,55,230,95,32,217,200,31,93,31,25,458,70,633,25,86,20,9,4,4,1,6,2,6,21,1,7,24,18,17,6,20,15,1636,517,1035,116,569,30693,1124,268,1533,84,7479,2671,0,0,0,0,0,1,6,5,0,1,4,0,1,0,2,1,1,4,0,0,0,2,2,0,1,0
E07000111,0,2,0,0,0,2,2,0,0,1,1,2,1,0,1,3,0,6,2,3,4,6,8,0,10,2,0,3,3,17,10,163,434,27,6,16,18,18,12,13,27,3,4,4,1,4,0,9,7,45,3,2,2,1,0,1,1,1,0,2,1,0,0,0,1,2,3,1,0,1,2,1,0,0,0,1,1,2,0,0,0,0,5,10,4,4,3,0,0,5,1,1,1,0,0,2,1,1,4,8,2,50,27,49,104,320,44,17,18,819,8,22,0,1,3,0,1,2,3,7,307,46,210,8,1,0,0,0,0,0,14,13,7,7,5,4,3,0,0,7,0,2,3,3,1,5,3,3,6,2,1,1,1,0,1,4,4,0,1,1,10,2,2,2,5,6,1,6,7,10,2,0,8,11,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,5,2,11,13,16,29,178,57,9,44,3,36,5,14,16,9,4,2,8,3,4,0,3,4,1,2,1,1,3,2,0,6,0,0,5528,100,31,1973,23,3095,835,538,47,37,792,198,171,17,15,70,75,73,500,200,46,484,586,99,117,31,50,1040,129,1311,53,145,13,10,4,2,0,10,0,3,20,3,2,14,11,9,1,7,11,114,68,3010,18,666,726,12767,23,100,13,2119,1278,1,0,0,0,0,1,5,3,0,2,0,0,0,0,1,0,0,3,0,0,1,0,2,0,0,0
